"Accession","chrm","region","locus_tag","gene","start_end_strand","excluded_from_cluster","cluster"
"NRRL3510","3510_Z14_len754641",1,"3510_Z14__g009586--FGSG_08794..FSPOR_8626","3510_Z14__g009586--FGSG_08794..FSPOR_8626","complement(14306..15787)","no","3510_Z14_len754641.region001"
"NRRL3510","3510_Z14_len754641",1,"3510_Z14__g009587--FGSG_08795..FSPOR_8627","3510_Z14__g009587--FGSG_08795..FSPOR_8627","20001..27493","no","3510_Z14_len754641.region001"
"NRRL3510","3510_Z14_len754641",1,"3510_Z14__g009588","3510_Z14__g009588","complement(28013..28094)","yes","3510_Z14_len754641.region001"
"NRRL3510","3510_Z14_len754641",1,"3510_Z14__g009589--FGSG_08796..FSPOR_8628","3510_Z14__g009589--FGSG_08796..FSPOR_8628","complement(28369..29469)","no","3510_Z14_len754641.region001"
"NRRL3510","3510_Z14_len754641",1,"3510_Z14__g009590","3510_Z14__g009590","30393..30730","no","3510_Z14_len754641.region001"
"NRRL3510","3510_Z14_len754641",1,"3510_Z14__g009591--FGSG_08797..FSPOR_8629","3510_Z14__g009591--FGSG_08797..FSPOR_8629","31691..33729","no","3510_Z14_len754641.region001"
"NRRL3510","3510_Z14_len754641",1,"3510_Z14__g009592--FGSG_08798..FSPOR_8630","3510_Z14__g009592--FGSG_08798..FSPOR_8630","complement(34926..36509)","no","3510_Z14_len754641.region001"
"NRRL3510","3510_Z14_len754641",1,"3510_Z14__g009593--FGSG_08799..FSPOR_8631","3510_Z14__g009593--FGSG_08799..FSPOR_8631","37675..39303","no","3510_Z14_len754641.region001"
"NRRL3510","3510_Z14_len754641",1,"YAP1","3510_Z14__g009594--FGSG_08800..FSPOR_8632","41206..43077","no","3510_Z14_len754641.region001"
"NRRL3510","3510_Z14_len754641",1,"3510_Z14__g009595--FGSG_08801..FSPOR_8633","3510_Z14__g009595--FGSG_08801..FSPOR_8633","43861..44713","no","3510_Z14_len754641.region001"
"NRRL3510","3510_Z14_len754641",1,"3510_Z14__g009596--FGSG_08802..FSPOR_8634","3510_Z14__g009596--FGSG_08802..FSPOR_8634","45487..46903","no","3510_Z14_len754641.region001"
"NRRL3510","3510_Z16_len693917",1,"3510_Z16__g009948--FGSG_09178..FSPOR_158","3510_Z16__g009948--FGSG_09178..FSPOR_158","3307..5822","no","3510_Z16_len693917.region001"
"NRRL3510","3510_Z16_len693917",1,"3510_Z16__g009949--FGSG_09179..FSPOR_157","3510_Z16__g009949--FGSG_09179..FSPOR_157","6622..7182","no","3510_Z16_len693917.region001"
"NRRL3510","3510_Z16_len693917",1,"3510_Z16__g009950--FGSG_09180..FSPOR_156","3510_Z16__g009950--FGSG_09180..FSPOR_156","7809..9730","no","3510_Z16_len693917.region001"
"NRRL3510","3510_Z16_len693917",1,"3510_Z16__g009951--FGSG_09181..FSPOR_155","3510_Z16__g009951--FGSG_09181..FSPOR_155","10294..11970","no","3510_Z16_len693917.region001"
"NRRL3510","3510_Z16_len693917",1,"FSR1","3510_Z16__g009952--FGSG_09182..FSPOR_154","complement(12339..19478)","no","3510_Z16_len693917.region001"
"NRRL3510","3510_Z16_len693917",1,"FSR2","3510_Z16__g009953--FGSG_09183..FSPOR_153","20131..21358","no","3510_Z16_len693917.region001"
"NRRL3510","3510_Z16_len693917",1,"FSR3","3510_Z16__g009954--FGSG_09184..FSPOR_152","complement(21779..23471)","no","3510_Z16_len693917.region001"
"NRRL3510","3510_Z16_len693917",1,"3510_Z16__g009955--FGSG_09185..FSPOR_150","3510_Z16__g009955--FGSG_09185..FSPOR_150","complement(26267..28030)","no","3510_Z16_len693917.region001"
"NRRL3510","3510_Z16_len693917",1,"FSR4","3510_Z16__g009956--FGSG_09186..FSPOR_149","complement(28418..29545)","no","3510_Z16_len693917.region001"
"NRRL3510","3510_Z16_len693917",1,"FSR5","3510_Z16__g009957--FGSG_09187..FSPOR_148","complement(30302..31102)","no","3510_Z16_len693917.region001"
"NRRL3510","3510_Z16_len693917",1,"3510_Z16__g009958--FGSG_09189..FSPOR_146","3510_Z16__g009958--FGSG_09189..FSPOR_146","34456..35668","no","3510_Z16_len693917.region001"
"NRRL3510","3510_Z16_len693917",1,"3510_Z16__g009959","3510_Z16__g009959","36155..38609","no","3510_Z16_len693917.region001"
"NRRL3510","3510_Z16_len693917",2,"3510_Z16__g010150--FGSG_09379..FSPOR_6274","3510_Z16__g010150--FGSG_09379..FSPOR_6274","2870..5056","no","3510_Z16_len693917.region002"
"NRRL3510","3510_Z16_len693917",2,"CAJ1","3510_Z16__g010151--FGSG_09380..FSPOR_6273","complement(6148..7887)","no","3510_Z16_len693917.region002"
"NRRL3510","3510_Z16_len693917",2,"ERG9","3510_Z16__g010152--FGSG_09381..FSPOR_6272","10001..11546","no","3510_Z16_len693917.region002"
"NRRL3510","3510_Z16_len693917",2,"3510_Z16__g010153--FGSG_09382..FSPOR_6271","3510_Z16__g010153--FGSG_09382..FSPOR_6271","complement(12656..14156)","no","3510_Z16_len693917.region002"
"NRRL3510","3510_Z16_len693917",2,"3510_Z16__g010154--FGSG_09383..FSPOR_6270","3510_Z16__g010154--FGSG_09383..FSPOR_6270","18871..19610","no","3510_Z16_len693917.region002"
"NRRL3510","3510_Z18_len629002",1,"3510_Z18__g010427--FSPOR_5252","3510_Z18__g010427--FSPOR_5252","complement(1212..2687)","no","3510_Z18_len629002.region001"
"NRRL3510","3510_Z18_len629002",1,"3510_Z18__g010428--FSPOR_5253","3510_Z18__g010428--FSPOR_5253","complement(4272..6022)","no","3510_Z18_len629002.region001"
"NRRL3510","3510_Z18_len629002",1,"3510_Z18__g010429--FGSG_04704..FSPOR_5254","3510_Z18__g010429--FGSG_04704..FSPOR_5254","complement(7842..8650)","no","3510_Z18_len629002.region001"
"NRRL3510","3510_Z18_len629002",1,"3510_Z18__g010430","3510_Z18__g010430","complement(10564..11827)","no","3510_Z18_len629002.region001"
"NRRL3510","3510_Z18_len629002",1,"3510_Z18__g010431--FGSG_08009..FSPOR_5255","3510_Z18__g010431--FGSG_08009..FSPOR_5255","complement(12759..14217)","no","3510_Z18_len629002.region001"
"NRRL3510","3510_Z18_len629002",1,"3510_Z18__g010432--FGSG_13458..FSPOR_5256","3510_Z18__g010432--FGSG_13458..FSPOR_5256","15182..16844","no","3510_Z18_len629002.region001"
"NRRL3510","3510_Z18_len629002",1,"AMD2","3510_Z18__g010433--FSPOR_5257","17790..19801","no","3510_Z18_len629002.region001"
"NRRL3510","3510_Z18_len629002",1,"APF1","3510_Z18__g010434--FSPOR_5258","complement(20001..35435)","no","3510_Z18_len629002.region001"
"NRRL3510","3510_Z18_len629002",1,"APF11","3510_Z18__g010435--FSPOR_5259","36141..38124","no","3510_Z18_len629002.region001"
"NRRL3510","3510_Z18_len629002",1,"3510_Z18__g010436--FSPOR_5260","3510_Z18__g010436--FSPOR_5260","38575..39327","no","3510_Z18_len629002.region001"
"NRRL3510","3510_Z18_len629002",1,"APF9","3510_Z18__g010437--FSPOR_5261","complement(40125..41999)","no","3510_Z18_len629002.region001"
"NRRL3510","3510_Z18_len629002",1,"APF8","3510_Z18__g010438","complement(43116..43563)","no","3510_Z18_len629002.region001"
"NRRL3510","3510_Z18_len629002",1,"APF7","3510_Z18__g010439--FSPOR_5262","45123..46404","no","3510_Z18_len629002.region001"
"NRRL3510","3510_Z18_len629002",1,"APF12","3510_Z18__g010440--FSPOR_5264","complement(46600..50984)","no","3510_Z18_len629002.region001"
"NRRL3510","3510_Z18_len629002",2,"3510_Z18__g010477--FSPOR_6473","3510_Z18__g010477--FSPOR_6473","1843..2798","no","3510_Z18_len629002.region002"
"NRRL3510","3510_Z18_len629002",2,"3510_Z18__g010478--FGSG_11571..FSPOR_6472","3510_Z18__g010478--FGSG_11571..FSPOR_6472","4035..5734","no","3510_Z18_len629002.region002"
"NRRL3510","3510_Z18_len629002",2,"3510_Z18__g010479--FSPOR_6471","3510_Z18__g010479--FSPOR_6471","complement(6939..8296)","no","3510_Z18_len629002.region002"
"NRRL3510","3510_Z18_len629002",2,"3510_Z18__g010480--FSPOR_6470","3510_Z18__g010480--FSPOR_6470","8755..10246","no","3510_Z18_len629002.region002"
"NRRL3510","3510_Z18_len629002",2,"3510_Z18__g010481--FGSG_10702..FSPOR_6465","3510_Z18__g010481--FGSG_10702..FSPOR_6465","20001..23072","no","3510_Z18_len629002.region002"
"NRRL3510","3510_Z18_len629002",2,"3510_Z18__g010482","3510_Z18__g010482","complement(24531..26132)","no","3510_Z18_len629002.region002"
"NRRL3510","3510_Z18_len629002",2,"3510_Z18__g010483","3510_Z18__g010483","complement(28371..29867)","no","3510_Z18_len629002.region002"
"NRRL3510","3510_Z18_len629002",2,"3510_Z18__g010484","3510_Z18__g010484","complement(31756..32295)","no","3510_Z18_len629002.region002"
"NRRL3510","3510_Z18_len629002",2,"3510_Z18__g010485","3510_Z18__g010485","34392..35670","no","3510_Z18_len629002.region002"
"NRRL3510","3510_Z18_len629002",2,"3510_Z18__g010486","3510_Z18__g010486","36006..37091","no","3510_Z18_len629002.region002"
"NRRL3510","3510_Z18_len629002",2,"3510_Z18__g010487","3510_Z18__g010487","complement(41605..42894)","no","3510_Z18_len629002.region002"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010526--FSPOR_10250","3510_Z19__g010526--FSPOR_10250","1048..5271","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010527--FSPOR_10249","3510_Z19__g010527--FSPOR_10249","complement(5402..6178)","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"TRX1_4","3510_Z19__g010528--FGSG_03946..FSPOR_10248","10810..11231","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010529--FSPOR_10246","3510_Z19__g010529--FSPOR_10246","complement(14133..14987)","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010530--FSPOR_10245","3510_Z19__g010530--FSPOR_10245","15702..16838","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010531--FSPOR_10244","3510_Z19__g010531--FSPOR_10244","complement(17595..18392)","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010532--FSPOR_10243","3510_Z19__g010532--FSPOR_10243","complement(21329..22720)","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010533--FSPOR_10242","3510_Z19__g010533--FSPOR_10242","25251..25832","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010534--FSPOR_10241","3510_Z19__g010534--FSPOR_10241","complement(25911..27763)","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010535--FSPOR_10240","3510_Z19__g010535--FSPOR_10240","28309..29643","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010536--FGSG_04662..FSPOR_10239","3510_Z19__g010536--FGSG_04662..FSPOR_10239","complement(30001..30951)","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010537--FGSG_12207..FSPOR_10238","3510_Z19__g010537--FGSG_12207..FSPOR_10238","31626..31897","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010538--FGSG_02882..FSPOR_10237","3510_Z19__g010538--FGSG_02882..FSPOR_10237","33330..36854","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010539--FSPOR_10236","3510_Z19__g010539--FSPOR_10236","complement(39102..40890)","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010540--FSPOR_10235","3510_Z19__g010540--FSPOR_10235","41357..42753","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"HRT2_2","3510_Z19__g010541--FSPOR_10234","complement(43256..44677)","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010542--FSPOR_10233","3510_Z19__g010542--FSPOR_10233","45178..46706","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010543--FSPOR_10232","3510_Z19__g010543--FSPOR_10232","complement(51592..53399)","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010544--FSPOR_10231","3510_Z19__g010544--FSPOR_10231","complement(54330..55894)","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010545--FSPOR_10229","3510_Z19__g010545--FSPOR_10229","complement(58870..60747)","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010546--FSPOR_10228","3510_Z19__g010546--FSPOR_10228","61768..64504","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010547--FGSG_02394..FSPOR_4542","3510_Z19__g010547--FGSG_02394..FSPOR_4542","complement(67336..73982)","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010548--FSPOR_4541","3510_Z19__g010548--FSPOR_4541","76753..77834","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"ZEA1","3510_Z19__g010549--FGSG_02395..FSPOR_4540","complement(78295..84615)","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"ZEA2","3510_Z19__g010550--FGSG_12126..FSPOR_4539","85749..93115","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"ZEB1","3510_Z19__g010551","93722..95661","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"ZEB2","3510_Z19__g010552--FGSG_02398..FSPOR_4538","complement(95779..97075)","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"IPL1_2","3510_Z19__g010553","99383..100246","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010554--FGSG_02399..FSPOR_4537","3510_Z19__g010554--FGSG_02399..FSPOR_4537","100960..102680","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010555--FGSG_10669..FSPOR_4536","3510_Z19__g010555--FGSG_10669..FSPOR_4536","103494..105396","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010556--FGSG_10670..FSPOR_4535","3510_Z19__g010556--FGSG_10670..FSPOR_4535","106210..107274","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"LEU2_2","3510_Z19__g010557--FGSG_10671..FSPOR_4534","complement(107385..108536)","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010558--FGSG_10672..FSPOR_4533","3510_Z19__g010558--FGSG_10672..FSPOR_4533","109005..109863","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",1,"3510_Z19__g010559--FGSG_10673..FSPOR_4532","3510_Z19__g010559--FGSG_10673..FSPOR_4532","110406..111963","no","3510_Z19_len628163.region001"
"NRRL3510","3510_Z19_len628163",2,"3510_Z19__g010573--FGSG_10653..FSPOR_4519","3510_Z19__g010573--FGSG_10653..FSPOR_4519","complement(1523..2272)","no","3510_Z19_len628163.region002"
"NRRL3510","3510_Z19_len628163",2,"3510_Z19__g010574--FSPOR_4518","3510_Z19__g010574--FSPOR_4518","complement(6762..7180)","no","3510_Z19_len628163.region002"
"NRRL3510","3510_Z19_len628163",2,"3510_Z19__g010575--FSPOR_4517","3510_Z19__g010575--FSPOR_4517","complement(8331..8918)","no","3510_Z19_len628163.region002"
"NRRL3510","3510_Z19_len628163",2,"3510_Z19__g010576--FGSG_04615..FSPOR_4516","3510_Z19__g010576--FGSG_04615..FSPOR_4516","complement(10001..10744)","no","3510_Z19_len628163.region002"
"NRRL3510","3510_Z19_len628163",2,"3510_Z19__g010577--FSPOR_4515","3510_Z19__g010577--FSPOR_4515","complement(11601..12920)","no","3510_Z19_len628163.region002"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010588--FGSG_10626..FSPOR_4501","3510_Z19__g010588--FGSG_10626..FSPOR_4501","complement(426..1367)","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010589--FGSG_04745..FSPOR_4500","3510_Z19__g010589--FGSG_04745..FSPOR_4500","complement(1700..1986)","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010590--FSPOR_4498","3510_Z19__g010590--FSPOR_4498","5045..6091","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010591--FSPOR_4497","3510_Z19__g010591--FSPOR_4497","complement(6223..8020)","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010592--FSPOR_4496","3510_Z19__g010592--FSPOR_4496","complement(11162..11668)","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010593--FSPOR_4495","3510_Z19__g010593--FSPOR_4495","17958..18890","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010594--FGSG_10617..FSPOR_4494","3510_Z19__g010594--FGSG_10617..FSPOR_4494","20001..23311","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010595--FGSG_04682..FSPOR_4493","3510_Z19__g010595--FGSG_04682..FSPOR_4493","complement(24118..25119)","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010596--FGSG_10605..FSPOR_4491","3510_Z19__g010596--FGSG_10605..FSPOR_4491","complement(27811..28473)","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010597--FGSG_10604..FSPOR_4490","3510_Z19__g010597--FGSG_10604..FSPOR_4490","29086..30888","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010598--FGSG_07815..FSPOR_4489","3510_Z19__g010598--FGSG_07815..FSPOR_4489","complement(31468..32637)","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"ADY2","3510_Z19__g010599--FGSG_12406..FSPOR_4488","34681..35608","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010600--FGSG_12407..FSPOR_4487","3510_Z19__g010600--FGSG_12407..FSPOR_4487","35958..36427","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010601--FSPOR_4486","3510_Z19__g010601--FSPOR_4486","39570..41305","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010602--FSPOR_4485","3510_Z19__g010602--FSPOR_4485","41996..43216","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010603--FSPOR_4484","3510_Z19__g010603--FSPOR_4484","complement(43258..47458)","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010604--FSPOR_4483","3510_Z19__g010604--FSPOR_4483","49088..50230","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010605--FGSG_13795..FSPOR_4482","3510_Z19__g010605--FGSG_13795..FSPOR_4482","51404..52776","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010606--FGSG_11659..FSPOR_4481","3510_Z19__g010606--FGSG_11659..FSPOR_4481","complement(54199..63936)","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010607--FSPOR_4480","3510_Z19__g010607--FSPOR_4480","66451..67620","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010608--FSPOR_4479","3510_Z19__g010608--FSPOR_4479","68826..70516","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010609--FSPOR_4478","3510_Z19__g010609--FSPOR_4478","complement(73045..77345)","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z19_len628163",3,"3510_Z19__g010610--FSPOR_4477","3510_Z19__g010610--FSPOR_4477","79781..80441","no","3510_Z19_len628163.region003"
"NRRL3510","3510_Z2_len4194245",1,"3510_Z2__g001982--FGSG_06468..FSPOR_384","3510_Z2__g001982--FGSG_06468..FSPOR_384","complement(1744..3413)","no","3510_Z2_len4194245.region001"
"NRRL3510","3510_Z2_len4194245",1,"3510_Z2__g001983--FGSG_06466..FSPOR_385","3510_Z2__g001983--FGSG_06466..FSPOR_385","9144..9920","no","3510_Z2_len4194245.region001"
"NRRL3510","3510_Z2_len4194245",1,"3510_Z2__g001984--FGSG_06465..FSPOR_386","3510_Z2__g001984--FGSG_06465..FSPOR_386","complement(10108..11200)","no","3510_Z2_len4194245.region001"
"NRRL3510","3510_Z2_len4194245",1,"3510_Z2__g001985--FGSG_06464..FSPOR_387","3510_Z2__g001985--FGSG_06464..FSPOR_387","15052..16660","no","3510_Z2_len4194245.region001"
"NRRL3510","3510_Z2_len4194245",1,"3510_Z2__g001986--FGSG_06463..FSPOR_388","3510_Z2__g001986--FGSG_06463..FSPOR_388","17536..19574","no","3510_Z2_len4194245.region001"
"NRRL3510","3510_Z2_len4194245",1,"3510_Z2__g001987--FGSG_06462..FSPOR_389","3510_Z2__g001987--FGSG_06462..FSPOR_389","complement(20001..25043)","no","3510_Z2_len4194245.region001"
"NRRL3510","3510_Z2_len4194245",1,"3510_Z2__g001988--FGSG_06486..FSPOR_390","3510_Z2__g001988--FGSG_06486..FSPOR_390","38104..41709","no","3510_Z2_len4194245.region001"
"NRRL3510","3510_Z2_len4194245",2,"3510_Z2__g002018--FGSG_06501..FSPOR_3294","3510_Z2__g002018--FGSG_06501..FSPOR_3294","complement(277..1893)","no","3510_Z2_len4194245.region002"
"NRRL3510","3510_Z2_len4194245",2,"rio1","3510_Z2__g002019--FGSG_06502..FSPOR_3293","3739..5466","no","3510_Z2_len4194245.region002"
"NRRL3510","3510_Z2_len4194245",2,"3510_Z2__g002020--FGSG_06503..FSPOR_3292","3510_Z2__g002020--FGSG_06503..FSPOR_3292","complement(6296..8246)","no","3510_Z2_len4194245.region002"
"NRRL3510","3510_Z2_len4194245",2,"3510_Z2__g002021--FGSG_06504..FSPOR_3291","3510_Z2__g002021--FGSG_06504..FSPOR_3291","10138..14351","no","3510_Z2_len4194245.region002"
"NRRL3510","3510_Z2_len4194245",2,"3510_Z2__g002022--FGSG_06505..FSPOR_3290","3510_Z2__g002022--FGSG_06505..FSPOR_3290","complement(14870..15700)","no","3510_Z2_len4194245.region002"
"NRRL3510","3510_Z2_len4194245",2,"3510_Z2__g002023--FGSG_06506..FSPOR_3289","3510_Z2__g002023--FGSG_06506..FSPOR_3289","complement(17135..18067)","no","3510_Z2_len4194245.region002"
"NRRL3510","3510_Z2_len4194245",2,"3510_Z2__g002024--FGSG_06507..FSPOR_3288","3510_Z2__g002024--FGSG_06507..FSPOR_3288","complement(20001..23849)","no","3510_Z2_len4194245.region002"
"NRRL3510","3510_Z2_len4194245",2,"LYP1_2","3510_Z2__g002025--FGSG_06508..FSPOR_3287","complement(27126..28673)","no","3510_Z2_len4194245.region002"
"NRRL3510","3510_Z2_len4194245",2,"PNS1","3510_Z2__g002026--FGSG_06509..FSPOR_3286","32383..34031","no","3510_Z2_len4194245.region002"
"NRRL3510","3510_Z2_len4194245",2,"ATG17","3510_Z2__g002027--FGSG_06510..FSPOR_3285","complement(34558..36178)","no","3510_Z2_len4194245.region002"
"NRRL3510","3510_Z2_len4194245",2,"3510_Z2__g002028--FGSG_06511..FSPOR_3284","3510_Z2__g002028--FGSG_06511..FSPOR_3284","complement(37003..39950)","no","3510_Z2_len4194245.region002"
"NRRL3510","3510_Z2_len4194245",2,"3510_Z2__g002029--FGSG_06512..FSPOR_3283","3510_Z2__g002029--FGSG_06512..FSPOR_3283","43343..43806","no","3510_Z2_len4194245.region002"
"NRRL3510","3510_Z2_len4194245",3,"3510_Z2__g002143--FGSG_12950..FSPOR_631","3510_Z2__g002143--FGSG_12950..FSPOR_631","complement(370..1455)","no","3510_Z2_len4194245.region003"
"NRRL3510","3510_Z2_len4194245",3,"BIM1","3510_Z2__g002144--FGSG_06627..FSPOR_632","complement(2884..3941)","no","3510_Z2_len4194245.region003"
"NRRL3510","3510_Z2_len4194245",3,"DRS1","3510_Z2__g002145--FGSG_06628..FSPOR_633","4540..6976","no","3510_Z2_len4194245.region003"
"NRRL3510","3510_Z2_len4194245",3,"3510_Z2__g002146--FGSG_06629..FSPOR_634","3510_Z2__g002146--FGSG_06629..FSPOR_634","complement(7390..8084)","no","3510_Z2_len4194245.region003"
"NRRL3510","3510_Z2_len4194245",3,"LEU4","3510_Z2__g002147--FGSG_12952..FSPOR_635","complement(10001..12135)","no","3510_Z2_len4194245.region003"
"NRRL3510","3510_Z2_len4194245",3,"3510_Z2__g002148--FGSG_06630..FSPOR_636","3510_Z2__g002148--FGSG_06630..FSPOR_636","13535..16033","no","3510_Z2_len4194245.region003"
"NRRL3510","3510_Z2_len4194245",3,"3510_Z2__g002149","3510_Z2__g002149","16220..16301","yes","3510_Z2_len4194245.region003"
"NRRL3510","3510_Z2_len4194245",3,"3510_Z2__g002150--FGSG_06631..FSPOR_637","3510_Z2__g002150--FGSG_06631..FSPOR_637","complement(16688..22499)","no","3510_Z2_len4194245.region003"
"NRRL3510","3510_Z2_len4194245",3,"3510_Z2__g002151--FGSG_06632..FSPOR_638","3510_Z2__g002151--FGSG_06632..FSPOR_638","24421..26715","no","3510_Z2_len4194245.region003"
"NRRL3510","3510_Z2_len4194245",3,"PDE1","3510_Z2__g002152--FGSG_06633..FSPOR_639","28848..30630","no","3510_Z2_len4194245.region003"
"NRRL3510","3510_Z2_len4194245",3,"3510_Z2__g002153--FGSG_06634..FSPOR_640","3510_Z2__g002153--FGSG_06634..FSPOR_640","complement(30946..31809)","no","3510_Z2_len4194245.region003"
"NRRL3510","3510_Z2_len4194245",4,"3510_Z2__g002580--FGSG_07056..FSPOR_9602","3510_Z2__g002580--FGSG_07056..FSPOR_9602","complement(2394..3485)","no","3510_Z2_len4194245.region004"
"NRRL3510","3510_Z2_len4194245",4,"3510_Z2__g002581--FGSG_07057..FSPOR_9603","3510_Z2__g002581--FGSG_07057..FSPOR_9603","5054..5900","no","3510_Z2_len4194245.region004"
"NRRL3510","3510_Z2_len4194245",4,"BNA1","3510_Z2__g002582--FGSG_07058..FSPOR_9604","complement(5972..6660)","no","3510_Z2_len4194245.region004"
"NRRL3510","3510_Z2_len4194245",4,"CTR2","3510_Z2__g002583--FGSG_07059..FSPOR_9605","7344..7980","no","3510_Z2_len4194245.region004"
"NRRL3510","3510_Z2_len4194245",4,"PCD1","3510_Z2__g002584--FGSG_07060..FSPOR_9606","complement(8563..9870)","no","3510_Z2_len4194245.region004"
"NRRL3510","3510_Z2_len4194245",4,"3510_Z2__g002585--FGSG_07061..FSPOR_9607","3510_Z2__g002585--FGSG_07061..FSPOR_9607","complement(10494..11828)","no","3510_Z2_len4194245.region004"
"NRRL3510","3510_Z2_len4194245",4,"ERD1","3510_Z2__g002586--FGSG_07062..FSPOR_9608","complement(13210..14082)","no","3510_Z2_len4194245.region004"
"NRRL3510","3510_Z2_len4194245",4,"3510_Z2__g002587--FGSG_07063..FSPOR_9609","3510_Z2__g002587--FGSG_07063..FSPOR_9609","16329..17252","no","3510_Z2_len4194245.region004"
