"Accession","cluster","chrm","region","locus_tag","gene","type","bb_type","start","end","strand"
"NRRL6477","6477_Z11_len1542866.region002","6477_Z11_len1542866",2,"6477_Z11__g009299--FGSG_04745..FSPOR_4500","6477_Z11__g009299--FGSG_04745..FSPOR_4500","other","N/A",1353239,1353525,1
"NRRL6477","6477_Z11_len1542866.region002","6477_Z11_len1542866",2,"6477_Z11__g009300--FGSG_10626..FSPOR_4501","6477_Z11__g009300--FGSG_10626..FSPOR_4501","other","N/A",1353858,1354799,1
"NRRL6477","6477_Z11_len1542866.region003","6477_Z11_len1542866",3,"6477_Z11__g009311","6477_Z11__g009311","other","N/A",1394917,1395414,-1
"NRRL6477","6477_Z11_len1542866.region003","6477_Z11_len1542866",3,"6477_Z11__g009312--FSPOR_4515","6477_Z11__g009312--FSPOR_4515","transport","N/A",1400980,1401906,1
"NRRL6477","6477_Z11_len1542866.region003","6477_Z11_len1542866",3,"6477_Z11__g009313--FGSG_04615..FSPOR_4516","6477_Z11__g009313--FGSG_04615..FSPOR_4516","biosynthetic","CDPS",1402762,1403505,1
"NRRL6477","6477_Z11_len1542866.region003","6477_Z11_len1542866",3,"6477_Z11__g009314--FSPOR_4517","6477_Z11__g009314--FSPOR_4517","other","N/A",1404588,1405175,1
"NRRL6477","6477_Z11_len1542866.region003","6477_Z11_len1542866",3,"6477_Z11__g009315--FSPOR_4518","6477_Z11__g009315--FSPOR_4518","other","N/A",1406328,1406746,1
"NRRL6477","6477_Z11_len1542866.region003","6477_Z11_len1542866",3,"6477_Z11__g009316--FGSG_10653..FSPOR_4519","6477_Z11__g009316--FGSG_10653..FSPOR_4519","other","N/A",1411222,1412163,1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009333--FGSG_10674..FSPOR_4531","6477_Z11__g009333--FGSG_10674..FSPOR_4531","other","N/A",1448085,1449545,-1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009334--FGSG_10673..FSPOR_4532","6477_Z11__g009334--FGSG_10673..FSPOR_4532","biosynthetic-additional","N/A",1450386,1451943,-1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009335--FGSG_10672..FSPOR_4533","6477_Z11__g009335--FGSG_10672..FSPOR_4533","biosynthetic-additional","N/A",1452733,1453344,-1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009337--FGSG_10670..FSPOR_4535","6477_Z11__g009337--FGSG_10670..FSPOR_4535","other","N/A",1455075,1456139,-1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009338--FGSG_10669..FSPOR_4536","6477_Z11__g009338--FGSG_10669..FSPOR_4536","biosynthetic-additional","N/A",1456953,1458855,-1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009339--FGSG_02399..FSPOR_4537","6477_Z11__g009339--FGSG_02399..FSPOR_4537","other","N/A",1459669,1461389,-1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009340","6477_Z11__g009340","regulatory","N/A",1462103,1463336,-1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009341--FGSG_02394..FSPOR_4542","6477_Z11__g009341--FGSG_02394..FSPOR_4542","biosynthetic","NRPS-like",1467601,1470081,1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009342--FSPOR_10228","6477_Z11__g009342--FSPOR_10228","other","N/A",1472907,1475818,-1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009343--FSPOR_10229","6477_Z11__g009343--FSPOR_10229","other","N/A",1476664,1478541,1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009344--FSPOR_10231","6477_Z11__g009344--FSPOR_10231","other","N/A",1481520,1483081,1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009345--FSPOR_10232","6477_Z11__g009345--FSPOR_10232","transport","N/A",1483977,1485784,1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009346--FSPOR_10233","6477_Z11__g009346--FSPOR_10233","other","N/A",1489390,1490918,-1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009347--FSPOR_10234","6477_Z11__g009347--FSPOR_10234","other","N/A",1491473,1492840,1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009348--FSPOR_10235","6477_Z11__g009348--FSPOR_10235","other","N/A",1493343,1494739,-1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009349--FSPOR_10236","6477_Z11__g009349--FSPOR_10236","transport","N/A",1495206,1496994,1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009350--FGSG_02882..FSPOR_10237","6477_Z11__g009350--FGSG_02882..FSPOR_10237","other","N/A",1499242,1502766,-1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009351--FGSG_12207..FSPOR_10238","6477_Z11__g009351--FGSG_12207..FSPOR_10238","other","N/A",1504199,1504470,-1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009352--FGSG_04662..FSPOR_10239","6477_Z11__g009352--FGSG_04662..FSPOR_10239","biosynthetic","fungal-RiPP-like",1505145,1506095,1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009353--FSPOR_10240","6477_Z11__g009353--FSPOR_10240","other","N/A",1506453,1507787,-1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009354--FSPOR_10241","6477_Z11__g009354--FSPOR_10241","transport","N/A",1508493,1510185,1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009355--FSPOR_10243","6477_Z11__g009355--FSPOR_10243","other","N/A",1514140,1515531,1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009356","6477_Z11__g009356","other","N/A",1516291,1519126,-1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009357","6477_Z11__g009357","other","N/A",1519325,1520720,1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009358--FSPOR_10250","6477_Z11__g009358--FSPOR_10250","other","N/A",1520724,1522956,1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009359--FGSG_03946..FSPOR_10248","6477_Z11__g009359--FGSG_03946..FSPOR_10248","other","N/A",1526630,1527050,1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009360--FGSG_10634..FSPOR_9953","6477_Z11__g009360--FGSG_10634..FSPOR_9953","other","N/A",1528950,1529745,1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009361--FSPOR_11962","6477_Z11__g009361--FSPOR_11962","other","N/A",1531159,1531935,1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"6477_Z11__g009362","6477_Z11__g009362","other","N/A",1532562,1532903,1
"NRRL6477","6477_Z11_len1542866.region004","6477_Z11_len1542866",4,"LEU2","6477_Z11__g009336--FGSG_10671..FSPOR_4534","other","N/A",1453813,1454964,1
"NRRL6477","6477_Z12_len1519656.region001","6477_Z12_len1519656",1,"6477_Z12__g009363--FSPOR_10061","6477_Z12__g009363--FSPOR_10061","biosynthetic","T1PKS",2715,11036,-1
"NRRL6477","6477_Z12_len1519656.region001","6477_Z12_len1519656",1,"6477_Z12__g009365--FGSG_08005..FSPOR_10058","6477_Z12__g009365--FGSG_08005..FSPOR_10058","biosynthetic-additional","N/A",19528,20423,1
"NRRL6477","6477_Z12_len1519656.region001","6477_Z12_len1519656",1,"6477_Z12__g009366--FSPOR_10057","6477_Z12__g009366--FSPOR_10057","other","N/A",20853,21326,-1
"NRRL6477","6477_Z12_len1519656.region001","6477_Z12_len1519656",1,"6477_Z12__g009367--FSPOR_10056","6477_Z12__g009367--FSPOR_10056","biosynthetic-additional","N/A",21939,23543,1
"NRRL6477","6477_Z12_len1519656.region001","6477_Z12_len1519656",1,"6477_Z12__g009368--FSPOR_10055","6477_Z12__g009368--FSPOR_10055","other","N/A",24371,26242,-1
"NRRL6477","6477_Z12_len1519656.region001","6477_Z12_len1519656",1,"6477_Z12__g009369--FSPOR_10054","6477_Z12__g009369--FSPOR_10054","biosynthetic-additional","N/A",28119,30068,1
"NRRL6477","6477_Z12_len1519656.region001","6477_Z12_len1519656",1,"MT1_2","6477_Z12__g009364--FSPOR_10059","biosynthetic-additional","N/A",16055,17740,1
"NRRL6477","6477_Z12_len1519656.region002","6477_Z12_len1519656",2,"6477_Z12__g009487--FGSG_11405..FSPOR_8227","6477_Z12__g009487--FGSG_11405..FSPOR_8227","biosynthetic-additional","N/A",367324,368622,-1
"NRRL6477","6477_Z12_len1519656.region002","6477_Z12_len1519656",2,"6477_Z12__g009488--FGSG_13967..FSPOR_8226","6477_Z12__g009488--FGSG_13967..FSPOR_8226","other","N/A",371324,371710,1
"NRRL6477","6477_Z12_len1519656.region002","6477_Z12_len1519656",2,"6477_Z12__g009489--FGSG_11401..FSPOR_8225","6477_Z12__g009489--FGSG_11401..FSPOR_8225","other","N/A",373042,373635,-1
"NRRL6477","6477_Z12_len1519656.region002","6477_Z12_len1519656",2,"6477_Z12__g009491--FGSG_11400..FSPOR_8224","6477_Z12__g009491--FGSG_11400..FSPOR_8224","biosynthetic-additional","N/A",375228,376313,1
"NRRL6477","6477_Z12_len1519656.region002","6477_Z12_len1519656",2,"6477_Z12__g009498--FGSG_11393..FSPOR_8217","6477_Z12__g009498--FGSG_11393..FSPOR_8217","other","N/A",395207,395863,-1
"NRRL6477","6477_Z12_len1519656.region002","6477_Z12_len1519656",2,"6477_Z12__g009500--FGSG_11391..FSPOR_8216","6477_Z12__g009500--FGSG_11391..FSPOR_8216","other","N/A",397178,399496,-1
"NRRL6477","6477_Z12_len1519656.region002","6477_Z12_len1519656",2,"6477_Z12__g009501--FGSG_13971..FSPOR_8215","6477_Z12__g009501--FGSG_13971..FSPOR_8215","transport","N/A",401938,403149,1
"NRRL6477","6477_Z12_len1519656.region002","6477_Z12_len1519656",2,"6477_Z12__g009504--FGSG_11389..FSPOR_11717","6477_Z12__g009504--FGSG_11389..FSPOR_11717","biosynthetic-additional","N/A",407183,408933,-1
"NRRL6477","6477_Z12_len1519656.region002","6477_Z12_len1519656",2,"6477_Z12__g009505","6477_Z12__g009505","other","N/A",409870,410744,1
"NRRL6477","6477_Z12_len1519656.region002","6477_Z12_len1519656",2,"6477_Z12__g009506--FGSG_11388..FSPOR_11718","6477_Z12__g009506--FGSG_11388..FSPOR_11718","biosynthetic-additional","N/A",411956,413239,1
"NRRL6477","6477_Z12_len1519656.region002","6477_Z12_len1519656",2,"CHRY1","6477_Z12__g009496--FGSG_11395..FSPOR_8219","biosynthetic","NRPS",386540,393810,1
"NRRL6477","6477_Z12_len1519656.region002","6477_Z12_len1519656",2,"CHRY2","6477_Z12__g009495--FGSG_11396..FSPOR_8220","biosynthetic-additional","N/A",382666,384952,-1
"NRRL6477","6477_Z12_len1519656.region002","6477_Z12_len1519656",2,"CHRY3","6477_Z12__g009494--FGSG_11397..FSPOR_8221","other","N/A",381256,382440,1
"NRRL6477","6477_Z12_len1519656.region002","6477_Z12_len1519656",2,"CHRY4","6477_Z12__g009493--FGSG_11398..FSPOR_8222","biosynthetic-additional","N/A",379762,380547,-1
"NRRL6477","6477_Z12_len1519656.region002","6477_Z12_len1519656",2,"CHRY5","6477_Z12__g009492--FGSG_11399..FSPOR_8223","biosynthetic-additional","N/A",377490,379274,1
"NRRL6477","6477_Z12_len1519656.region002","6477_Z12_len1519656",2,"CHRY6","6477_Z12__g009497--FGSG_11394..FSPOR_8218","other","N/A",394111,394931,1
"NRRL6477","6477_Z12_len1519656.region003","6477_Z12_len1519656",3,"6477_Z12__g009581--FGSG_11316..FSPOR_9120","6477_Z12__g009581--FGSG_11316..FSPOR_9120","biosynthetic-additional","N/A",603038,604288,1
"NRRL6477","6477_Z12_len1519656.region003","6477_Z12_len1519656",3,"6477_Z12__g009582","6477_Z12__g009582","other","N/A",604513,605069,1
"NRRL6477","6477_Z12_len1519656.region003","6477_Z12_len1519656",3,"6477_Z12__g009583--FGSG_11326..FSPOR_9121","6477_Z12__g009583--FGSG_11326..FSPOR_9121","other","N/A",609343,611144,-1
"NRRL6477","6477_Z12_len1519656.region003","6477_Z12_len1519656",3,"6477_Z12__g009585--FGSG_11327..FSPOR_9122","6477_Z12__g009585--FGSG_11327..FSPOR_9122","biosynthetic","terpene",612503,614172,-1
"NRRL6477","6477_Z12_len1519656.region003","6477_Z12_len1519656",3,"6477_Z12__g009586--FGSG_11328..FSPOR_9123","6477_Z12__g009586--FGSG_11328..FSPOR_9123","other","N/A",615553,616599,1
"NRRL6477","6477_Z12_len1519656.region003","6477_Z12_len1519656",3,"6477_Z12__g009587--FGSG_11329..FSPOR_9124","6477_Z12__g009587--FGSG_11329..FSPOR_9124","other","N/A",620898,621434,1
"NRRL6477","6477_Z12_len1519656.region004","6477_Z12_len1519656",4,"6477_Z12__g009845--FGSG_11056..FSPOR_4647","6477_Z12__g009845--FGSG_11056..FSPOR_4647","other","N/A",1230485,1231660,1
"NRRL6477","6477_Z12_len1519656.region004","6477_Z12_len1519656",4,"6477_Z12__g009846--FGSG_11055..FSPOR_4646","6477_Z12__g009846--FGSG_11055..FSPOR_4646","other","N/A",1231922,1233601,1
"NRRL6477","6477_Z12_len1519656.region004","6477_Z12_len1519656",4,"6477_Z12__g009848--FGSG_11022..FSPOR_4644","6477_Z12__g009848--FGSG_11022..FSPOR_4644","biosynthetic-additional","N/A",1236931,1238065,-1
"NRRL6477","6477_Z12_len1519656.region004","6477_Z12_len1519656",4,"6477_Z12__g009849--FGSG_11023..FSPOR_4643","6477_Z12__g009849--FGSG_11023..FSPOR_4643","other","N/A",1238516,1239179,1
"NRRL6477","6477_Z12_len1519656.region004","6477_Z12_len1519656",4,"6477_Z12__g009851","6477_Z12__g009851","biosynthetic-additional","N/A",1240018,1240489,-1
"NRRL6477","6477_Z12_len1519656.region004","6477_Z12_len1519656",4,"6477_Z12__g009852--FGSG_11024..FSPOR_4642","6477_Z12__g009852--FGSG_11024..FSPOR_4642","biosynthetic-additional","N/A",1240577,1241674,-1
"NRRL6477","6477_Z12_len1519656.region004","6477_Z12_len1519656",4,"6477_Z12__g009853--FSPOR_4641","6477_Z12__g009853--FSPOR_4641","other","N/A",1242839,1246041,1
"NRRL6477","6477_Z12_len1519656.region004","6477_Z12_len1519656",4,"6477_Z12__g009856--FGSG_11026..FSPOR_4638","6477_Z12__g009856--FGSG_11026..FSPOR_4638","biosynthetic","NRPS",1249722,1264036,-1
"NRRL6477","6477_Z12_len1519656.region004","6477_Z12_len1519656",4,"6477_Z12__g009857--FGSG_11027..FSPOR_4637","6477_Z12__g009857--FGSG_11027..FSPOR_4637","biosynthetic-additional","N/A",1264674,1265957,-1
"NRRL6477","6477_Z12_len1519656.region004","6477_Z12_len1519656",4,"6477_Z12__g009858--FGSG_11028..FSPOR_4636","6477_Z12__g009858--FGSG_11028..FSPOR_4636","transport","N/A",1266930,1271129,1
"NRRL6477","6477_Z12_len1519656.region004","6477_Z12_len1519656",4,"6477_Z12__g009859--FGSG_11029..FSPOR_4635","6477_Z12__g009859--FGSG_11029..FSPOR_4635","transport","N/A",1272351,1274270,1
"NRRL6477","6477_Z12_len1519656.region004","6477_Z12_len1519656",4,"6477_Z12__g009860--FGSG_11030..FSPOR_4634","6477_Z12__g009860--FGSG_11030..FSPOR_4634","other","N/A",1276343,1277155,1
"NRRL6477","6477_Z12_len1519656.region004","6477_Z12_len1519656",4,"6477_Z12__g009861--FGSG_11031..FSPOR_4633","6477_Z12__g009861--FGSG_11031..FSPOR_4633","other","N/A",1279525,1280157,1
"NRRL6477","6477_Z12_len1519656.region004","6477_Z12_len1519656",4,"6477_Z12__g009862--FGSG_13866..FSPOR_4632","6477_Z12__g009862--FGSG_13866..FSPOR_4632","transport","N/A",1280893,1282547,-1
"NRRL6477","6477_Z12_len1519656.region004","6477_Z12_len1519656",4,"LYS1","6477_Z12__g009847--FGSG_11054..FSPOR_4645","biosynthetic-additional","N/A",1235234,1236562,1
"NRRL6477","6477_Z12_len1519656.region004","6477_Z12_len1519656",4,"TRI15","6477_Z12__g009854--FGSG_11025..FSPOR_4639","other","N/A",1247137,1248093,-1
"NRRL6477","6477_Z12_len1519656.region005","6477_Z12_len1519656",5,"6477_Z12__g009893--FGSG_11000..FSPOR_4599","6477_Z12__g009893--FGSG_11000..FSPOR_4599","other","N/A",1359091,1359705,-1
"NRRL6477","6477_Z12_len1519656.region005","6477_Z12_len1519656",5,"6477_Z12__g009894--FGSG_10999..FSPOR_4598","6477_Z12__g009894--FGSG_10999..FSPOR_4598","other","N/A",1360378,1361183,-1
"NRRL6477","6477_Z12_len1519656.region005","6477_Z12_len1519656",5,"6477_Z12__g009895--FGSG_10998..FSPOR_4597","6477_Z12__g009895--FGSG_10998..FSPOR_4597","biosynthetic-additional","N/A",1363099,1364692,-1
"NRRL6477","6477_Z12_len1519656.region005","6477_Z12_len1519656",5,"6477_Z12__g009896--FGSG_10996..FSPOR_4596","6477_Z12__g009896--FGSG_10996..FSPOR_4596","other","N/A",1366371,1368397,1
"NRRL6477","6477_Z12_len1519656.region005","6477_Z12_len1519656",5,"6477_Z12__g009897--FSPOR_4595","6477_Z12__g009897--FSPOR_4595","other","N/A",1368559,1369671,-1
"NRRL6477","6477_Z12_len1519656.region005","6477_Z12_len1519656",5,"6477_Z12__g009898--FGSG_10460..FSPOR_4593","6477_Z12__g009898--FGSG_10460..FSPOR_4593","biosynthetic-additional","N/A",1374577,1375692,-1
"NRRL6477","6477_Z12_len1519656.region005","6477_Z12_len1519656",5,"6477_Z12__g009899--FSPOR_4592","6477_Z12__g009899--FSPOR_4592","biosynthetic","T1PKS;NRPS",1376965,1388898,1
"NRRL6477","6477_Z12_len1519656.region005","6477_Z12_len1519656",5,"6477_Z12__g009900","6477_Z12__g009900","other","N/A",1389625,1390174,-1
"NRRL6477","6477_Z12_len1519656.region005","6477_Z12_len1519656",5,"6477_Z12__g009901--FSPOR_4590","6477_Z12__g009901--FSPOR_4590","biosynthetic-additional","N/A",1391736,1392710,-1
"NRRL6477","6477_Z12_len1519656.region005","6477_Z12_len1519656",5,"6477_Z12__g009902--FSPOR_4589","6477_Z12__g009902--FSPOR_4589","biosynthetic-additional","N/A",1393184,1394814,1
"NRRL6477","6477_Z12_len1519656.region005","6477_Z12_len1519656",5,"6477_Z12__g009903--FGSG_10983..FSPOR_4588","6477_Z12__g009903--FGSG_10983..FSPOR_4588","other","N/A",1394969,1396416,-1
"NRRL6477","6477_Z12_len1519656.region005","6477_Z12_len1519656",5,"6477_Z12__g009904--FGSG_10982..FSPOR_4587","6477_Z12__g009904--FGSG_10982..FSPOR_4587","biosynthetic-additional","N/A",1398388,1400730,-1
"NRRL6477","6477_Z12_len1519656.region005","6477_Z12_len1519656",5,"6477_Z12__g009905--FGSG_13880..FSPOR_4586","6477_Z12__g009905--FGSG_13880..FSPOR_4586","biosynthetic-additional","N/A",1401254,1402225,-1
"NRRL6477","6477_Z12_len1519656.region005","6477_Z12_len1519656",5,"6477_Z12__g009906--FGSG_13881..FSPOR_4585","6477_Z12__g009906--FGSG_13881..FSPOR_4585","other","N/A",1402493,1404106,-1
"NRRL6477","6477_Z12_len1519656.region005","6477_Z12_len1519656",5,"6477_Z12__g009907","6477_Z12__g009907","other","N/A",1404375,1406032,-1
"NRRL6477","6477_Z13_len1408813.region001","6477_Z13_len1408813",1,"6477_Z13__g010038--FGSG_06468..FSPOR_384","6477_Z13__g010038--FGSG_06468..FSPOR_384","transport","N/A",267818,269487,-1
"NRRL6477","6477_Z13_len1408813.region001","6477_Z13_len1408813",1,"6477_Z13__g010039","6477_Z13__g010039","other","N/A",273879,274370,1
"NRRL6477","6477_Z13_len1408813.region001","6477_Z13_len1408813",1,"6477_Z13__g010040--FGSG_06466..FSPOR_385","6477_Z13__g010040--FGSG_06466..FSPOR_385","other","N/A",275425,276197,1
"NRRL6477","6477_Z13_len1408813.region001","6477_Z13_len1408813",1,"6477_Z13__g010041--FGSG_06465..FSPOR_386","6477_Z13__g010041--FGSG_06465..FSPOR_386","biosynthetic-additional","N/A",276385,277477,-1
"NRRL6477","6477_Z13_len1408813.region001","6477_Z13_len1408813",1,"6477_Z13__g010042--FGSG_06464..FSPOR_387","6477_Z13__g010042--FGSG_06464..FSPOR_387","transport","N/A",281255,282863,1
"NRRL6477","6477_Z13_len1408813.region001","6477_Z13_len1408813",1,"6477_Z13__g010043--FGSG_06463..FSPOR_388","6477_Z13__g010043--FGSG_06463..FSPOR_388","other","N/A",283741,285779,1
"NRRL6477","6477_Z13_len1408813.region001","6477_Z13_len1408813",1,"6477_Z13__g010044--FGSG_06462..FSPOR_389","6477_Z13__g010044--FGSG_06462..FSPOR_389","biosynthetic","NRPS-like",286205,291247,-1
"NRRL6477","6477_Z13_len1408813.region001","6477_Z13_len1408813",1,"6477_Z13__g010045--FGSG_06480..FSPOR_401","6477_Z13__g010045--FGSG_06480..FSPOR_401","biosynthetic-additional","N/A",294891,295955,-1
"NRRL6477","6477_Z13_len1408813.region001","6477_Z13_len1408813",1,"6477_Z13__g010046","6477_Z13__g010046","other","N/A",296234,296814,-1
"NRRL6477","6477_Z13_len1408813.region001","6477_Z13_len1408813",1,"6477_Z13__g010047--FGSG_12927..FSPOR_400","6477_Z13__g010047--FGSG_12927..FSPOR_400","other","N/A",297687,298894,-1
"NRRL6477","6477_Z13_len1408813.region001","6477_Z13_len1408813",1,"6477_Z13__g010048--FGSG_06482..FSPOR_399","6477_Z13__g010048--FGSG_06482..FSPOR_399","other","N/A",299830,300930,-1
"NRRL6477","6477_Z13_len1408813.region001","6477_Z13_len1408813",1,"6477_Z13__g010049--FGSG_06483..FSPOR_398","6477_Z13__g010049--FGSG_06483..FSPOR_398","other","N/A",303837,304397,-1
"NRRL6477","6477_Z13_len1408813.region001","6477_Z13_len1408813",1,"6477_Z13__g010050--FGSG_06484..FSPOR_397","6477_Z13__g010050--FGSG_06484..FSPOR_397","transport","N/A",306038,307519,-1
"NRRL6477","6477_Z13_len1408813.region001","6477_Z13_len1408813",1,"6477_Z13__g010051--FSPOR_396","6477_Z13__g010051--FSPOR_396","other","N/A",308571,309579,1
"NRRL6477","6477_Z13_len1408813.region001","6477_Z13_len1408813",1,"6477_Z13__g010052--FGSG_11457..FSPOR_395","6477_Z13__g010052--FGSG_11457..FSPOR_395","other","N/A",310033,310418,-1
"NRRL6477","6477_Z13_len1408813.region002","6477_Z13_len1408813",2,"6477_Z13__g010079--FGSG_06501..FSPOR_3294","6477_Z13__g010079--FGSG_06501..FSPOR_3294","other","N/A",406399,408015,-1
"NRRL6477","6477_Z13_len1408813.region002","6477_Z13_len1408813",2,"6477_Z13__g010080--FGSG_06502..FSPOR_3293","6477_Z13__g010080--FGSG_06502..FSPOR_3293","other","N/A",409867,411595,1
"NRRL6477","6477_Z13_len1408813.region002","6477_Z13_len1408813",2,"6477_Z13__g010081--FGSG_06503..FSPOR_3292","6477_Z13__g010081--FGSG_06503..FSPOR_3292","other","N/A",412425,413635,-1
"NRRL6477","6477_Z13_len1408813.region002","6477_Z13_len1408813",2,"6477_Z13__g010082","6477_Z13__g010082","other","N/A",414020,415086,-1
"NRRL6477","6477_Z13_len1408813.region002","6477_Z13_len1408813",2,"6477_Z13__g010083--FGSG_06504..FSPOR_3291","6477_Z13__g010083--FGSG_06504..FSPOR_3291","other","N/A",416227,420440,1
"NRRL6477","6477_Z13_len1408813.region002","6477_Z13_len1408813",2,"6477_Z13__g010084--FGSG_06505..FSPOR_3290","6477_Z13__g010084--FGSG_06505..FSPOR_3290","other","N/A",420958,421788,-1
"NRRL6477","6477_Z13_len1408813.region002","6477_Z13_len1408813",2,"6477_Z13__g010085--FGSG_06506..FSPOR_3289","6477_Z13__g010085--FGSG_06506..FSPOR_3289","other","N/A",423193,424125,-1
"NRRL6477","6477_Z13_len1408813.region002","6477_Z13_len1408813",2,"6477_Z13__g010086--FGSG_06507..FSPOR_3288","6477_Z13__g010086--FGSG_06507..FSPOR_3288","biosynthetic","NRPS-like",426052,429900,-1
"NRRL6477","6477_Z13_len1408813.region002","6477_Z13_len1408813",2,"6477_Z13__g010087--FGSG_06508..FSPOR_3287","6477_Z13__g010087--FGSG_06508..FSPOR_3287","biosynthetic-additional","N/A",433171,434718,-1
"NRRL6477","6477_Z13_len1408813.region002","6477_Z13_len1408813",2,"6477_Z13__g010090--FGSG_06511..FSPOR_3284","6477_Z13__g010090--FGSG_06511..FSPOR_3284","other","N/A",442904,445851,-1
"NRRL6477","6477_Z13_len1408813.region002","6477_Z13_len1408813",2,"6477_Z13__g010091--FGSG_06512..FSPOR_3283","6477_Z13__g010091--FGSG_06512..FSPOR_3283","other","N/A",449245,449708,1
"NRRL6477","6477_Z13_len1408813.region002","6477_Z13_len1408813",2,"ATG17","6477_Z13__g010089--FGSG_06510..FSPOR_3285","other","N/A",440458,442078,-1
"NRRL6477","6477_Z13_len1408813.region002","6477_Z13_len1408813",2,"PNS1","6477_Z13__g010088--FGSG_06509..FSPOR_3286","other","N/A",438283,439931,1
"NRRL6477","6477_Z13_len1408813.region003","6477_Z13_len1408813",3,"6477_Z13__g010203--FGSG_12950..FSPOR_631","6477_Z13__g010203--FGSG_12950..FSPOR_631","other","N/A",779020,780105,-1
"NRRL6477","6477_Z13_len1408813.region003","6477_Z13_len1408813",3,"6477_Z13__g010204--FGSG_06627..FSPOR_632","6477_Z13__g010204--FGSG_06627..FSPOR_632","other","N/A",781534,782591,-1
"NRRL6477","6477_Z13_len1408813.region003","6477_Z13_len1408813",3,"6477_Z13__g010206--FGSG_06629..FSPOR_634","6477_Z13__g010206--FGSG_06629..FSPOR_634","other","N/A",786040,786734,-1
"NRRL6477","6477_Z13_len1408813.region003","6477_Z13_len1408813",3,"6477_Z13__g010207--FGSG_12952..FSPOR_635","6477_Z13__g010207--FGSG_12952..FSPOR_635","biosynthetic","betalactone",788797,790752,-1
"NRRL6477","6477_Z13_len1408813.region003","6477_Z13_len1408813",3,"6477_Z13__g010208--FGSG_06630..FSPOR_636","6477_Z13__g010208--FGSG_06630..FSPOR_636","other","N/A",792407,794827,1
"NRRL6477","6477_Z13_len1408813.region003","6477_Z13_len1408813",3,"6477_Z13__g010210--FGSG_06631..FSPOR_637","6477_Z13__g010210--FGSG_06631..FSPOR_637","biosynthetic","betalactone",795464,801275,-1
"NRRL6477","6477_Z13_len1408813.region003","6477_Z13_len1408813",3,"6477_Z13__g010211--FGSG_06632..FSPOR_638","6477_Z13__g010211--FGSG_06632..FSPOR_638","other","N/A",803197,805491,1
"NRRL6477","6477_Z13_len1408813.region003","6477_Z13_len1408813",3,"6477_Z13__g010212--FGSG_06633..FSPOR_639","6477_Z13__g010212--FGSG_06633..FSPOR_639","other","N/A",807628,809410,1
"NRRL6477","6477_Z13_len1408813.region003","6477_Z13_len1408813",3,"6477_Z13__g010213--FGSG_06634..FSPOR_640","6477_Z13__g010213--FGSG_06634..FSPOR_640","other","N/A",809724,810587,-1
